CNT-Porto Mós CNT-Porto Mós 07181621.csv,,CNT-Porto Mós,1562857713,120
Name,AK-PC 782A:   Trec reference,AK-PC 782A:   Stw2,AK-PC 782A:   Pgc reference,AK-PC 782A:   HP control status,AK-PC 782A:   Pgc,AK-PC 782A:   Cond. requested cap.,AK-PC 782A:   Sgc ctrl.,AK-PC 782A:   Tc-LT,AK-PC 782A:   Suction temp. To-LT,AK-PC 782A:   Actual zone LT,AK-PC 782A:   Requested cap. LT,AK-PC 782A:   Running capacity LT,AK-PC 782A:   Superheat LT,AK-PC 782A:   Ss-LT,AK-PC 782A:   Sd-LT,AK-PC 782A:   Suction reference LT,AK-PC 782A:   Prec reference,AK-PC 782A:   Running capacity IT,AK-PC 782A:   Superheat IT,AK-PC 782A:   Ss-IT,AK-PC 782A:   Sd-IT,AK-PC 782A:   Cond. capacity,AK-PC 782A:   Sc3,AK-PC 782A:   Rec. control status,AK-PC 782A:   Vrec OD,AK-PC 782A:   V3tw,AK-PC 782A:   Stw3,AK-PC 782A:   Stw8,AK-PC 782A:   Stw4,AK-PC 782A:   Tw enable,AK-PC 782A:   Tw reference,AK-PC 782A:   Cond. temp.,AK-PC 782A:   Vhp OD,AK-PC 782A:   Cond. reference,AK-PC 782A:   Ejector status,AK-PC 782A:   Requested capacity,AK-PC 782A:   Vapor ejector capaci,AK-PC 782A:   Ejector 4 cycle,AK-PC 782A:   Ejector 6 cycle,AK-PC 782A:   Po-LT,AK-PC 782A:   Ejector 1 cycle,AK-PC 782A:   V3gc valve,AK-PC 782A:   Ejector 2 cycle,AK-PC 782A:   Ejector 3 cycle,AK-PC 782A:   Ejector OD,AK-PC 782A:   Suction accumulator,AK-PC 782A:   Setpoint MT,AK-PC 782A:   Requested capacit IT,AK-PC 782A:   Ejector 5 cycle,AK-PC 782A:   Ejector stop via DI,AK-PC 782A:   DI 6 input,AK-PC 782A:   Th2 Actual state,AK-PC 782A:   DI 7 input,AK-PC 782A:   DI 2 input,AK-PC 782A:   Prec,AK-PC 782A:   Trec,AK-PC 782A:   Suction reference IT,AK-PC 782A:   Tw setpoint,AK-PC 782A:   Liq. inj. status MT,AK-PC 782A:   Requested cap. MT,AK-PC 782A:   Suction reference MT,AK-PC 782A:   Running capacity MT,AK-PC 782A:   Superheat MT,AK-PC 782A:   Ss-MT,AK-PC 782A:   Sd-MT,AK-PC 782A:   Pc,AK-PC 782A:   Suction temp. To-MT,AK-PC 782A:   Tw control mode,AK-PC 782A:   Prec setpoint,AK-PC 782A:   Po-MT,AK-PC 782A:   Pump down limit IT,AK-PC 781A:   Comp 9 Cycles/24h,AK-PC 781A:   Comp 7 Cycles/24h,AK-PC 781A:   Comp 9 Run % 24h,AK-PC 781A:   Comp10 Cycles total,AK-PC 781A:   Comp 4 Run % 24h,AK-PC 781A:   Comp10 Cycles/24h,AK-PC 781A:   Comp 6 Run % 24h,AK-PC 781A:   Comp 8 Run % 24h,AK-PC 781A:   Comp 6 Cycles/24h,AK-PC 781A:   Comp 5 Cycles/24h,AK-PC 781A:   Comp 8 Cycles/24h,AK-PC 781A:   Comp 8 Cycles total,AK-PC 781A:   Comp 5 Runtime total,AK-PC 781A:   Comp 3 Cycles/24h,AK-PC 781A:   Comp 3 Run % 24h,AK-PC 781A:   Comp 2 Runtime total,AK-PC 781A:   Comp 2 Cycles total,AK-PC 781A:   Comp 2 Cycles/24h,AK-PC 781A:   Comp 2 Run % 24h,AK-PC 781A:   Comp Ctrl Ref,AK-PC 781A:   Suction Setpoint,AK-PC 781A:   Comp Running Cap,AK-PC 781A:   Suction temp. To,AK-PC 781A:   Po Pressure,AK-PC 781A:   Comp 4 Cycles/24h,AK-PC 781A:   Comp 4 Cycles total,AK-PC 781A:   Comp 4 Runtime total,AK-PC 781A:   Comp 5 Run % 24h,AK-PC 781A:   Comp 3 Runtime total,AK-PC 781A:   Comp 5 Cycles total,AK-PC 781A:   Comp 1 Cycles total,AK-PC 781A:   Comp 8 Runtime total,AK-PC 781A:   Comp 1 Runtime total,AK-PC 781A:   Comp Request Cap,AK-PC 781A:   Comp 6 Cycles total,AK-PC 781A:   Comp 6 Runtime total,AK-PC 781A:   Comp 7 Run % 24h,AK-PC 781A:   Comp 1 Cycles/24h,AK-PC 781A:   Comp 7 Cycles total,AK-PC 781A:   Comp 9 Runtime total,AK-PC 781A:   Comp10 Run % 24h,AK-PC 781A:   Comp 9 Cycles total,AK-PC 781A:   Comp 1 Run % 24h,AK-PC 781A:   Comp 7 Runtime total,AK-PC 781A:   Comp10 Runtime total,AK-PC 781A:   Comp 3 Cycles total,CTR1 Calor UTA:   --- EKC State,CTR1 Calor UTA:   u24 Valve OD %,CTR1 Calor UTA:   u10 DI1 Status,CTR2 Calor UTA:   u24 Valve OD %,CTR2 Calor UTA:   u10 DI1 Status,CTR2 Calor UTA:   --- EKC State,Controlo Inj. UTA1:   Ext Ref Offset Max,Controlo Inj. UTA1:   Operation Mode,Controlo Inj. UTA1:   DI Main Switch,Controlo Inj. UTA1:   Ext Ref Offset Min,Controlo Inj. UTA1:   Actual SH Reference,Controlo Inj. UTA1:   Actual Superheat,Controlo Inj. UTA1:   Actual OD,Controlo Inj. UTA1:   S2 Suction Pipe,Controlo Inj. UTA1:   Pe Evaporator,Controlo Inj. UTA1:   Te Saturated Evapora,Controlo Inj. UTA1:   External Reference S,Controlo Inj. UTA1:   Act Ext Ref SH Of,Controlo Inj. UTA1:   Operation Status,Controlo Inj. UTA2:   Actual Superheat,Controlo Inj. UTA2:   Act Ext Ref SH Of,Controlo Inj. UTA2:   External Reference S,Controlo Inj. UTA2:   Operation Status,Controlo Inj. UTA2:   Actual SH Reference,Controlo Inj. UTA2:   Te Saturated Evapora,Controlo Inj. UTA2:   Actual OD,Controlo Inj. UTA2:   S2 Suction Pipe,Controlo Inj. UTA2:   Pe Evaporator,Controlo Inj. UTA2:   DI Main Switch,Controlo Inj. UTA2:   Ext Ref Offset Min,Controlo Inj. UTA2:   Ext Ref Offset Max,Controlo Inj. UTA2:   Controller State,Contador Energia:   Phase C kW,Contador Energia:   Peak DMD kW,Contador Energia:   Total kW,Contador Energia:   Total KVAR,Contador Energia:   Phase A kW,Contador Energia:   Phase B kW,Contador Energia:   Demand kW,Contador Energia:   Phase A Volts,Contador Energia:   Phase C Volts,Contador Energia:   Phase B Volts,Contador Energia:   Phase A Amps,Contador Energia:   Phase B Amps,Contador Energia:   Phase C Amps
 17:29:00  11/07/2019,5.33,94.83,94.22,7,95.98,100,34.17,-4.44,-28.72,2,32,32,33.28,2.67,82.72,-29.00,33.71,69,10.22,11.50,40.00,100,35.44,9,0.00,0,77.72,63.00,87.44,1,65.00,34.28,0.00,37.72,1,9,10,3168,3167,13.66,84110,0,42561,22789,10,0,-4.00,62,3168,1,1,1,0,0,34.52,1.50,2.39,65.00,0,26,-4.00,25,6.17,1.11,105.78,97.18,-4.44,1,35.52,29.41,-0.61,Offln,6.00,Offln,Offln,1.60,Offln,2.40,2.90,15.00,12.00,4.00,10,0,27.00,1.40,0,112,50.00,1.90,1.00,1.00,58,1.89,35.11,31.00,57,0,2.00,0,22,57,0,0,Offln,25,0,3.10,45.00,8,Offln,Offln,Offln,1.80,0,Offln,49,0,3,1,3,1,0,20.00,0,0,0.00,21.28,20.61,39.80,22.61,36.00,2.50,7.80,16.50,12,17.78,12.00,5.80,12,17.72,2.72,47.70,20.28,36.40,1,0.00,20.00,2,4.40,30.20,17.00,-6.00,8.00,4.80,16.90,228.90,230.50,230.10,35.80,20.70,20.90
 17:31:00  11/07/2019,5.33,94.50,94.07,7,95.15,100,34.17,-4.44,-27.11,2,41,32,30.50,2.67,84.39,-29.00,33.71,69,10.22,11.50,36.50,100,35.17,9,0.00,0,77.72,63.00,87.00,1,65.00,33.94,0.00,37.44,1,9,10,3168,3167,14.35,84110,0,42561,22789,10,0,-4.00,62,3168,1,1,1,0,0,34.40,1.22,2.39,65.00,0,25,-4.00,25,4.50,-0.44,105.78,96.30,-4.44,1,35.52,29.50,-0.61,Offln,6.00,Offln,Offln,1.60,Offln,2.40,2.90,15.00,12.00,4.00,10,0,27.00,1.40,0,112,50.00,1.90,1.00,1.00,58,1.89,35.11,31.00,57,0,2.00,0,22,57,0,0,Offln,25,0,3.10,45.00,8,Offln,Offln,Offln,1.80,0,Offln,49,0,3,1,3,1,0,20.00,0,0,0.00,21.28,20.61,39.20,22.61,36.00,2.11,7.80,16.50,12,17.78,12.50,5.80,12,17.72,2.39,47.70,20.00,36.40,1,0.00,20.00,2,4.40,30.20,16.40,-6.00,8.00,4.80,16.90,228.90,230.50,230.10,35.10,20.70,19.70
 17:33:00  11/07/2019,5.33,94.06,93.80,7,97.23,100,34.17,-3.94,-30.28,2,46,50,30.50,2.39,81.06,-29.00,33.71,61,10.22,11.50,35.50,100,35.17,9,0.00,0,77.72,63.00,86.56,1,65.00,33.94,0.00,37.44,1,9,10,3168,3167,12.99,84110,0,42561,22789,10,0,-4.00,62,3168,1,1,1,0,0,34.10,1.22,2.39,65.00,0,25,-4.00,25,3.78,1.67,105.00,99.67,-4.06,1,35.52,29.80,-0.61,Offln,6.00,Offln,Offln,1.60,Offln,2.40,2.90,15.00,12.00,4.00,10,0,27.00,1.40,0,112,50.00,1.90,1.00,1.00,58,1.89,35.11,31.00,57,0,2.00,0,22,57,0,0,Offln,25,0,3.10,45.00,8,Offln,Offln,Offln,1.80,0,Offln,49,0,3,1,3,1,0,20.00,0,0,0.00,20.72,20.61,39.80,22.61,36.00,2.11,7.80,16.00,12,17.78,13.28,6.60,12,18.78,2.39,47.70,20.00,36.40,1,0.00,20.00,2,4.40,30.20,16.40,-6.00,8.00,4.80,16.90,228.90,230.50,230.10,35.10,20.70,19.70
 17:35:00  11/07/2019,5.33,93.28,93.61,7,96.08,100,33.83,-4.56,-29.44,2,35,32,32.06,2.39,80.67,-29.00,33.71,62,9.06,11.50,45.44,100,35.17,9,0.00,0,77.33,63.00,86.06,1,65.00,33.94,0.00,37.44,1,21,23,3168,3167,13.20,84112,0,42562,22790,23,0,-4.00,63,3168,1,1,1,0,0,35.61,2.39,2.39,65.00,0,23,-4.00,23,7.28,2.56,105.89,97.01,-4.56,1,35.52,29.28,-0.61,Offln,6.00,Offln,Offln,1.60,Offln,2.40,2.90,15.00,12.00,4.00,10,0,27.00,1.40,0,112,50.00,1.90,1.00,1.00,58,1.89,35.11,31.00,57,0,2.00,0,22,57,0,0,Offln,25,0,3.10,45.00,8,Offln,Offln,Offln,1.80,0,Offln,49,0,3,1,3,1,0,20.00,0,0,0.00,19.78,19.78,36.50,22.89,36.80,3.00,7.80,14.78,12,17.78,13.78,6.60,12,18.78,3.11,42.50,21.00,36.90,1,0.00,20.00,2,4.40,30.20,16.40,-6.00,8.00,4.80,16.90,228.90,230.50,230.10,35.10,20.70,19.70
 17:37:00  11/07/2019,5.33,92.17,93.54,7,91.54,100,33.83,-4.06,-28.89,2,37,32,32.06,2.94,83.72,-29.00,33.71,62,10.67,13.00,42.22,100,35.17,9,0.00,0,77.33,63.28,85.67,1,65.00,33.94,0.00,37.44,1,10,13,3168,3167,13.47,84113,0,42562,22790,13,0,-4.00,62,3168,1,1,1,0,0,35.37,2.39,2.39,65.00,0,23,-4.00,23,4.78,0.56,104.56,92.61,-3.89,1,35.52,29.69,-0.61,Offln,6.00,Offln,Offln,1.60,Offln,2.40,2.90,15.00,12.00,4.00,10,0,27.00,1.40,0,112,50.00,1.90,1.00,1.00,58,1.89,35.11,31.00,57,0,2.00,0,22,57,0,0,Offln,25,0,3.10,45.00,8,Offln,Offln,Offln,1.80,0,Offln,49,0,3,1,3,1,0,20.00,0,0,0.00,18.00,19.78,40.60,22.89,36.80,3.00,6.50,13.00,12,18.39,12.22,6.10,12,17.22,3.11,44.30,21.39,36.90,1,0.00,20.00,2,4.40,30.20,16.40,-6.00,8.00,4.80,16.90,228.90,230.50,230.10,35.10,20.70,19.70
 17:39:00  11/07/2019,5.33,92.17,93.43,7,92.85,100,33.83,-3.44,-28.89,2,37,32,32.06,3.22,84.78,-29.00,33.71,62,10.22,12.39,38.28,100,35.17,9,0.00,0,77.33,63.28,85.33,1,65.00,33.94,0.00,37.17,1,7,6,3168,3167,13.47,84114,0,42563,22790,6,1,-4.00,62,3168,1,1,1,0,0,35.63,2.39,2.39,65.00,0,26,-4.00,26,3.22,-0.44,102.06,93.86,-3.50,1,35.52,30.23,-0.61,Offln,6.00,Offln,Offln,1.60,Offln,2.40,2.90,15.00,12.00,4.00,10,0,27.00,1.40,0,112,50.00,1.90,1.00,1.00,58,1.89,35.11,31.00,57,0,2.00,0,22,57,0,0,Offln,25,0,3.10,45.00,8,Offln,Offln,Offln,1.80,0,Offln,49,0,3,1,3,1,0,20.00,0,0,0.00,16.50,18.50,43.50,22.89,36.80,3.28,5.70,11.50,12,17.11,10.22,5.10,12,15.00,3.11,47.30,21.00,36.90,1,0.00,20.00,2,4.40,30.20,16.40,-6.00,8.00,4.80,16.90,228.90,230.50,230.10,35.10,20.70,19.70
 17:41:00  11/07/2019,5.33,91.78,93.27,7,96.56,100,33.83,-3.44,-28.89,2,37,32,32.06,3.50,85.06,-29.00,33.71,62,9.11,11.72,32.78,100,34.89,9,0.00,0,76.94,63.28,84.83,1,65.00,33.94,0.00,37.17,1,4,3,3168,3167,13.55,84115,0,42563,22790,3,1,-4.00,65,3168,1,1,1,0,0,36.36,3.17,2.39,65.00,0,27,-4.00,28,2.78,-1.06,100.33,97.67,-3.50,1,35.52,30.23,-0.61,Offln,6.00,Offln,Offln,1.60,Offln,2.40,2.90,15.00,12.00,4.00,10,0,27.00,1.40,0,112,50.00,1.90,1.00,1.00,58,1.89,35.11,31.00,57,0,2.00,0,22,57,0,0,Offln,25,0,3.10,45.00,8,Offln,Offln,Offln,1.80,0,Offln,49,0,3,1,3,1,0,20.00,0,0,0.00,16.89,18.00,42.80,22.22,37.70,3.89,5.70,11.50,12,14.89,9.11,4.50,12,14.00,4.00,49.20,20.61,37.80,1,0.00,20.00,2,7.20,30.20,19.90,-6.00,8.00,4.80,16.90,228.90,229.80,230.10,37.20,20.70,32.30
 17:43:00  11/07/2019,5.33,91.22,93.03,7,95.89,100,33.50,-3.78,-28.61,2,39,32,32.56,3.94,84.67,-29.00,33.71,62,8.50,12.11,28.39,100,34.56,9,0.00,0,76.94,63.28,84.56,1,65.00,33.56,0.00,37.17,1,8,10,3168,3167,13.64,84116,0,42564,22790,10,0,-4.00,69,3168,1,1,1,0,0,36.68,3.56,2.39,65.00,0,28,-4.00,28,2.50,-1.06,100.94,97.03,-3.50,1,35.52,29.97,-0.61,Offln,6.00,Offln,Offln,1.60,Offln,2.40,2.90,15.00,12.00,4.00,10,0,27.00,1.40,0,112,50.00,1.90,1.00,1.00,58,1.89,35.11,31.00,57,0,2.00,0,22,57,0,0,Offln,25,0,3.10,45.00,8,Offln,Offln,Offln,1.80,0,Offln,49,0,3,1,3,1,0,20.00,0,0,0.00,18.39,17.72,40.70,22.22,37.70,4.39,6.70,13.50,12,14.22,8.72,4.50,12,14.39,4.50,46.00,18.78,37.80,1,0.00,20.00,2,7.20,30.20,19.90,-6.00,8.00,4.80,16.90,228.90,229.80,230.10,37.20,20.70,32.30
 17:45:00  11/07/2019,5.33,87.17,92.72,7,95.99,100,33.50,-3.78,-28.28,2,41,32,32.56,4.22,83.83,-29.00,33.71,62,8.89,12.44,27.89,100,34.56,9,0.00,0,66.44,63.56,66.78,1,65.00,33.56,0.00,36.83,1,10,10,3168,3167,13.82,84116,0,42564,22790,10,0,-4.00,69,3168,1,1,1,0,0,36.61,3.56,2.39,65.00,0,28,-4.00,28,2.50,-1.39,100.94,97.20,-3.78,1,35.52,29.97,-0.61,Offln,6.00,Offln,Offln,1.60,Offln,2.40,2.90,15.00,12.00,4.00,10,0,27.00,1.40,0,112,50.00,1.90,1.00,1.00,58,1.89,35.11,31.00,57,0,2.00,0,22,57,0,0,Offln,25,0,3.10,45.00,8,Offln,Offln,Offln,1.80,0,Offln,49,0,3,1,3,1,0,20.00,0,0,0.00,19.39,18.22,39.50,22.22,37.70,4.39,6.70,14.28,12,14.22,8.72,4.50,12,14.00,4.50,46.00,18.78,37.80,1,0.00,20.00,2,7.20,30.20,19.90,-6.00,8.00,4.80,16.90,228.90,229.80,230.10,37.20,20.70,32.30
 17:47:00  11/07/2019,5.33,80.44,92.51,7,94.88,100,33.50,-4.11,-27.83,2,44,32,32.28,4.22,82.83,-29.00,33.71,62,8.89,12.44,30.17,100,34.56,9,0.00,0,62.83,63.56,63.44,1,65.00,33.56,0.00,36.83,1,11,13,3168,3167,14.00,84116,0,42564,22791,13,0,-4.00,69,3168,1,1,1,0,0,36.65,3.56,2.39,65.00,0,28,-4.00,27,2.50,-1.39,100.94,96.05,-4.11,1,35.52,29.67,-0.61,Offln,6.00,Offln,Offln,1.60,Offln,2.40,2.90,15.00,12.00,4.00,10,0,27.00,1.40,0,112,50.00,1.90,1.00,1.00,58,1.89,35.11,31.00,57,0,2.00,0,22,57,0,0,Offln,25,0,3.10,45.00,8,Offln,Offln,Offln,1.80,0,Offln,49,0,3,1,3,1,0,20.00,0,0,0.00,19.39,18.22,38.20,22.72,37.70,4.39,7.30,14.61,12,14.22,8.72,4.50,12,13.39,4.50,47.20,18.78,38.30,1,0.00,20.00,2,7.20,30.20,19.90,-6.00,8.00,4.80,16.90,228.90,229.80,230.10,37.20,20.70,32.30
 17:49:00  11/07/2019,5.33,74.83,92.39,7,92.95,100,33.50,-4.11,-27.83,2,47,32,32.28,4.22,81.17,-29.00,33.71,62,9.33,12.83,30.17,100,34.56,9,0.00,0,61.00,63.56,61.39,1,65.00,33.56,0.00,36.83,1,11,13,3168,3167,14.09,84116,0,42564,22791,13,0,-4.00,69,3168,1,1,1,0,0,36.50,3.56,2.39,65.00,0,28,-4.00,28,2.50,-1.39,99.72,94.21,-4.11,1,35.52,29.83,-0.61,Offln,6.00,Offln,Offln,1.60,Offln,2.40,2.90,15.00,12.00,4.00,10,0,27.00,1.40,0,112,50.00,1.90,1.00,1.00,58,1.89,35.11,31.00,57,0,2.00,0,22,57,0,0,Offln,25,0,3.10,45.00,8,Offln,Offln,Offln,1.80,0,Offln,49,0,3,1,3,1,0,20.00,0,0,0.00,18.50,18.72,38.20,22.72,37.70,4.11,7.30,14.61,12,13.89,8.72,4.50,12,13.39,4.50,47.80,18.78,38.30,1,0.00,20.00,2,7.20,30.20,19.90,-6.00,8.00,4.80,16.90,228.90,229.80,230.10,37.20,20.70,32.30
 17:51:00  11/07/2019,5.33,71.61,92.20,7,92.44,100,33.50,-3.72,-29.67,2,44,50,33.44,4.22,79.39,-29.00,33.71,62,9.33,12.83,30.61,100,34.56,9,0.00,0,60.11,63.56,60.39,1,65.00,33.28,0.00,36.83,1,10,10,3168,3167,13.00,84117,0,42565,22791,10,0,-4.00,69,3168,1,1,1,0,0,36.45,3.56,2.39,65.00,0,28,-4.00,29,2.50,-0.44,98.67,93.67,-3.78,1,35.52,29.97,-0.61,Offln,6.00,Offln,Offln,1.60,Offln,2.40,2.90,15.00,12.00,4.00,10,0,27.00,1.40,0,112,50.00,1.90,1.00,1.00,58,1.89,35.11,31.00,57,0,2.00,0,22,57,0,0,Offln,25,0,3.10,45.00,8,Offln,Offln,Offln,1.80,0,Offln,49,0,3,1,3,1,0,20.00,0,0,0.00,16.78,18.72,41.00,22.72,37.70,4.11,6.00,12.11,12,13.89,8.72,4.50,12,13.72,4.50,49.10,18.50,38.30,1,0.00,20.00,2,7.20,30.20,20.40,-6.00,8.00,4.80,19.80,228.90,229.80,230.10,37.20,22.10,33.30
 17:53:00  11/07/2019,5.33,70.06,91.97,7,93.28,100,33.50,-3.72,-30.39,1,32,32,35.61,4.22,76.72,-29.00,33.71,62,9.33,12.50,31.44,100,34.28,9,0.00,0,59.56,63.56,59.83,1,65.00,33.28,0.00,36.50,1,10,10,3168,3167,12.85,84117,0,42565,22791,10,0,-4.00,69,3168,1,1,1,0,0,36.61,3.56,2.39,65.00,0,30,-4.00,29,4.39,0.44,98.28,94.52,-3.78,1,35.52,29.97,-0.61,Offln,6.00,Offln,Offln,1.60,Offln,2.40,2.90,15.00,12.00,4.00,10,0,27.00,1.40,0,112,50.00,1.90,1.00,1.00,58,1.89,35.11,31.00,57,0,2.00,0,22,57,0,0,Offln,25,0,3.10,45.00,8,Offln,Offln,Offln,1.80,0,Offln,49,0,3,1,3,1,0,20.00,0,0,0.00,16.22,17.78,42.80,22.72,37.70,4.11,6.00,11.22,12,13.89,9.00,4.50,12,14.11,4.50,47.80,18.22,38.30,1,0.00,20.00,2,7.20,30.20,20.40,-6.00,8.00,4.80,19.80,228.90,229.80,230.10,37.20,22.10,33.30
 17:55:00  11/07/2019,5.33,68.89,91.90,7,93.69,100,33.78,-3.72,-29.67,2,33,32,34.39,4.50,82.00,-29.00,33.71,62,8.89,12.50,32.50,100,34.28,9,0.00,0,59.17,63.56,59.44,1,65.00,33.67,0.00,36.50,1,10,10,3168,3167,13.16,84117,0,42565,22791,10,0,-4.00,69,3168,1,1,1,0,0,36.84,3.56,2.39,65.00,0,30,-4.00,29,3.50,-0.78,98.28,94.93,-3.78,1,35.52,29.93,-0.61,Offln,6.00,Offln,Offln,1.60,Offln,2.40,2.90,15.00,12.00,4.00,10,0,27.00,1.40,0,112,50.00,1.90,1.00,1.00,58,1.89,35.11,31.00,57,0,2.00,0,22,57,0,0,Offln,25,0,3.10,45.00,8,Offln,Offln,Offln,1.80,0,Offln,49,0,3,1,3,1,0,20.00,0,0,0.00,16.61,17.50,42.80,22.22,38.30,4.61,6.00,11.22,12,13.89,9.00,4.50,12,14.11,4.50,47.20,18.50,38.30,1,0.00,20.00,2,7.20,30.20,20.40,-6.00,8.00,4.80,19.80,228.90,229.80,230.10,37.20,22.10,33.30
 17:57:00  11/07/2019,5.33,67.94,91.90,7,94.50,100,33.78,-3.72,-28.39,2,37,32,33.17,4.78,83.44,-29.00,33.71,62,8.89,12.50,33.78,100,34.28,9,0.00,0,58.83,63.56,59.11,1,65.00,33.67,0.00,36.50,1,10,10,3168,3167,13.74,84117,0,42565,22791,10,0,-4.00,69,3168,1,1,1,0,0,36.95,3.83,2.39,65.00,0,30,-4.00,29,2.78,-1.17,98.28,95.76,-3.78,1,35.52,29.80,-0.61,Offln,6.00,Offln,Offln,1.60,Offln,2.40,2.90,15.00,12.00,4.00,10,0,27.00,1.40,0,112,50.00,1.90,1.00,1.00,58,1.89,35.11,31.00,57,0,2.00,0,22,57,0,0,Offln,25,0,3.10,45.00,8,Offln,Offln,Offln,1.80,0,Offln,49,0,3,1,3,1,0,20.00,0,0,0.00,17.61,17.22,42.20,22.22,38.30,4.61,6.00,12.61,12,13.89,9.00,4.50,12,14.11,4.50,46.60,18.50,38.30,1,0.00,20.00,2,7.20,30.20,20.40,-6.00,8.00,4.80,19.80,228.90,229.80,230.10,37.20,22.10,33.30
 17:59:00  11/07/2019,5.33,67.50,92.03,7,95.78,100,34.11,-4.33,-27.72,2,41,32,32.56,4.78,82.44,-29.00,33.71,69,8.89,12.50,32.11,100,34.67,9,0.00,0,58.83,63.56,59.11,1,65.00,33.67,0.00,36.50,1,12,13,3168,3167,14.09,84117,0,42565,22792,13,0,-4.00,69,3168,1,1,1,0,0,36.69,3.83,2.39,65.00,0,28,-4.00,27,2.78,-1.44,98.72,97.31,-4.50,1,35.52,29.29,-0.61,Offln,6.00,Offln,Offln,1.60,Offln,2.40,2.90,15.00,12.00,4.00,10,0,27.00,1.40,0,112,50.00,1.90,1.00,1.00,58,1.89,35.11,31.00,57,0,2.00,0,22,57,0,0,Offln,25,0,3.10,45.00,8,Offln,Offln,Offln,1.80,0,Offln,49,0,3,1,3,1,0,20.00,0,0,0.00,18.50,17.22,40.30,22.22,38.30,4.61,6.80,13.61,12,13.89,9.00,4.50,12,13.78,4.50,47.20,18.78,38.30,1,0.00,20.00,2,7.20,30.20,20.40,-6.00,8.00,4.80,19.80,228.90,229.80,230.10,37.20,22.10,33.30
 18:01:00  11/07/2019,5.33,66.94,92.27,7,92.52,100,33.56,-4.67,-28.17,3,47,50,32.17,4.78,79.78,-29.00,33.71,69,9.39,12.50,32.11,100,34.67,9,0.00,0,58.44,63.56,58.67,1,65.00,34.00,0.00,36.50,1,14,16,3168,3167,13.54,84118,0,42565,22792,16,0,-4.00,69,3168,1,1,1,0,0,36.07,3.00,2.39,65.00,0,27,-4.00,26,3.22,-1.11,100.17,94.04,-4.50,1,35.52,29.23,-0.61,Offln,6.00,Offln,Offln,1.60,Offln,2.40,2.90,15.00,12.00,4.00,10,0,27.00,1.40,0,112,50.00,1.90,1.00,1.00,58,1.89,35.11,31.00,57,0,2.00,0,22,57,0,0,Offln,25,0,3.10,45.00,8,Offln,Offln,Offln,1.80,0,Offln,49,0,3,1,3,1,0,20.00,0,0,0.00,19.61,18.61,41.60,22.22,37.80,4.11,6.80,14.28,12,14.22,9.00,4.50,12,13.78,4.50,48.50,18.28,38.30,1,0.00,20.00,2,7.20,30.20,20.40,-6.00,8.00,4.80,19.80,229.40,229.80,230.10,37.20,22.70,33.30
 18:03:00  11/07/2019,5.33,66.61,92.21,7,92.48,100,33.56,-4.67,-31.11,2,42,50,34.06,4.11,75.78,-29.00,33.71,69,9.67,12.06,32.11,100,34.39,9,0.00,0,58.17,63.56,58.33,1,65.00,33.33,0.00,36.50,1,13,13,3168,3167,12.30,84118,0,42565,22792,13,0,-4.00,69,3168,1,1,1,0,0,35.65,2.50,2.39,65.00,0,25,-4.00,24,4.67,1.17,100.17,93.94,-4.50,1,35.52,29.16,-0.61,Offln,6.00,Offln,Offln,1.60,Offln,2.40,2.90,15.00,12.00,4.00,10,0,27.00,1.40,0,112,50.00,1.90,1.00,1.00,58,1.89,35.11,31.00,57,0,2.00,0,22,57,0,0,Offln,25,0,3.10,45.00,8,Offln,Offln,Offln,1.80,0,Offln,49,0,3,1,3,1,0,20.00,0,0,0.00,20.11,18.89,42.20,22.50,37.30,3.61,7.40,14.78,12,13.78,9.00,4.50,12,14.61,3.78,49.70,17.89,37.60,1,0.00,20.00,2,7.20,30.20,20.40,-6.00,8.00,4.80,19.80,229.40,229.80,230.10,37.20,22.70,33.30
 18:05:00  11/07/2019,5.33,66.61,92.21,7,91.47,100,33.56,-4.67,-30.50,1,29,29,34.56,4.11,79.39,-29.00,33.71,69,9.67,11.67,31.44,100,34.39,9,0.00,0,57.89,63.56,58.06,1,65.00,33.33,0.00,36.50,1,8,10,3168,3167,12.72,84119,0,42566,22792,10,0,-4.00,67,3168,1,1,1,0,0,35.13,2.00,2.39,65.00,0,22,-4.00,22,4.67,-0.11,99.72,92.80,-4.78,1,35.52,29.10,-0.61,Offln,6.00,Offln,Offln,1.60,Offln,2.40,2.90,15.00,12.00,4.00,10,0,27.00,1.40,0,112,50.00,1.90,1.00,1.00,58,1.89,35.11,31.00,57,0,2.00,0,22,57,0,0,Offln,25,0,3.10,45.00,8,Offln,Offln,Offln,1.80,0,Offln,49,0,3,1,3,1,0,20.00,0,0,0.00,20.61,19.61,42.20,22.50,36.60,2.78,7.40,15.61,12,14.89,10.78,5.40,12,15.78,3.22,50.20,18.22,37.00,1,0.00,20.00,2,7.20,30.20,20.40,-6.00,8.00,4.80,19.80,229.40,229.80,230.10,37.20,22.70,33.30
